PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived,Name,Ticket,Cabin
585,3,female,26.237262115697433,0,0,7.269073312246682,C,1,"Miller, Mrs. Elizabeth",976611,E178
586,2,female,26.882174028850837,0,0,2.0526507406144954,S,0,"Brown, Mrs. Marie",A/37603,
587,1,female,26.271284075062464,1,0,9.48620034545023,Q,1,"Johnson, Miss. Helen",A/29623,
588,1,female,44.8727813561389,1,1,51.82796071802578,S,1,"Smith, Miss. Helen",455970,
589,1,male,37.309794111932064,0,0,1.949160119981045,S,0,"Williams, Mr. Robert",838165,
590,1,female,0.17,0,2,3.4345735111629705,S,1,"Davis, Miss. Ethel",210373,G95
591,1,male,38.18261087141666,1,0,14.175587337233402,S,0,"Miller, Mr. William",A/14870,
592,3,male,,1,0,3.737489981519398,S,0,"Garcia, Mr. Thomas",349975,
593,1,male,28.738077409757437,0,0,4.706628637258435,Q,1,"Miller, Mr. Charles",A/54322,
594,2,male,23.5607416567556,1,0,7.327846659938699,C,0,"Rodriguez, Mr. George",906560,
595,3,male,,0,0,2.366138058745155,S,1,"Johnson, Mr. Thomas",431145,
596,3,male,42.26537046972001,1,0,3.7850298927268713,S,0,"Davis, Mr. Joseph",280685,
597,3,female,18.179712650469472,5,0,28.335445161171382,C,1,"Brown, Miss. Mary",597275,
598,1,male,34.69873201974349,0,2,2.537441427449173,Q,1,"Brown, Mr. George",A/91662,
599,1,male,15.396805716421996,1,1,1.7906047977190749,C,1,"Williams, Mr. Joseph",334152,
600,1,male,9.685345692954971,0,0,5.720006973643039,S,1,"Garcia, Mr. Joseph",A/97659,
601,1,male,20.225958855740487,3,0,29.322249692429274,C,1,"Miller, Mr. Frank",495822,
602,2,male,41.07350861335863,0,0,9.618552931132355,S,0,"Garcia, Mr. Thomas",302945,
603,1,male,42.34375063526521,1,0,6.976188491656825,S,0,"Miller, Mr. Joseph",322873,
604,1,male,36.1831958813621,0,0,12.848544764363291,S,0,"Wilson, Mr. Frank",375201,F143
605,1,female,39.151341015871964,0,0,1.4995290326426107,S,1,"Jones, Mrs. Ruth",168607,
606,3,male,36.226496019609414,0,0,22.057369958537404,S,0,"Garcia, Mr. James",516981,
607,1,male,20.01925766687867,3,0,19.300326978998985,S,0,"Johnson, Mr. Frank",670900,A107
608,2,male,35.04691562543517,1,3,7.4545891131077235,S,1,"Davis, Mr. Joseph",A/94335,C13
609,3,female,,1,0,40.73588560453938,C,1,"Jones, Mrs. Elizabeth",A/91748,
610,3,male,39.56007861739004,2,2,3.148747268686233,S,0,"Rodriguez, Mr. John",165195,
611,1,male,,0,0,47.15739288971402,S,0,"Johnson, Mr. Charles",726692,
612,3,male,38.91625386081489,0,0,14.663954368297023,S,0,"Rodriguez, Mr. Charles",171540,F149
613,3,male,33.92027490558216,0,0,8.134683973389302,Q,0,"Brown, Mr. William",945383,
614,1,male,,0,0,11.895398415460123,S,1,"Jones, Mr. William",480129,
615,3,male,28.62870237051316,0,0,10.711118145599114,S,0,"Wilson, Mr. James",980808,
616,3,male,16.653754882811953,0,0,52.685457868872696,S,1,"Rodriguez, Mr. William",952119,
617,1,male,26.717062504787307,0,0,3.346734341767801,C,0,"Wilson, Mr. George",850071,
618,2,male,18.571362972709714,0,0,4.879178731730522,Q,0,"Smith, Mr. George",A/57800,G64
619,3,female,19.54750415035866,0,0,42.24827271519905,S,1,"Smith, Miss. Ruth",A/87754,
620,3,female,26.97673860998275,0,0,5.961714322849562,S,1,"Garcia, Mrs. Emma",707050,
621,1,female,,3,0,35.896496234193265,C,1,"Rodriguez, Miss. Florence",A/69414,
622,1,female,24.688538585053436,1,0,93.62740973001388,S,1,"Wilson, Miss. Florence",405617,
623,2,male,,2,0,7.522104613859357,S,1,"Miller, Mr. Thomas",A/26040,
624,3,male,,0,0,27.595005380995225,S,0,"Garcia, Mr. George",300211,G186
625,3,male,29.01687665507114,0,2,3.051304677874255,S,1,"Davis, Mr. James",772960,E138
626,2,male,17.560759165045333,1,0,30.134779133751053,S,0,"Williams, Mr. William",A/13811,
627,3,female,38.22943935805367,0,0,15.476283930652974,S,1,"Wilson, Miss. Anna",285217,
628,3,male,42.125981926771814,0,0,21.491251354815716,S,0,"Smith, Mr. Robert",301750,
629,1,female,,0,0,5.614280906986147,Q,1,"Smith, Mrs. Marie",811045,
630,2,male,18.321853100073,0,0,1.659804627756547,S,0,"Garcia, Mr. Robert",A/74037,
631,3,female,18.232007102977825,0,0,22.28474754137028,C,0,"Rodriguez, Miss. Ruth",670569,
632,3,male,,0,0,1.0242045033951181,S,1,"Garcia, Mr. Charles",886408,
633,3,male,40.61264778704448,0,1,8.324303838017622,S,1,"Johnson, Mr. Charles",A/57836,
634,3,male,26.28643405718075,0,0,37.69088317844268,S,0,"Davis, Mr. Thomas",246474,
635,1,male,25.29679222165145,0,0,15.33713915904505,Q,1,"Rodriguez, Mr. Charles",820643,
636,2,male,,1,0,126.2180761178844,C,0,"Garcia, Mr. Henry",798083,
637,3,male,37.89585242292917,0,2,41.684567780294756,S,0,"Davis, Mr. John",518127,
638,2,female,11.650382472051383,0,0,5.558464683169553,C,1,"Rodriguez, Mrs. Elizabeth",158122,
639,2,male,29.839056823728594,1,0,12.588403786963124,S,1,"Brown, Mr. William",332661,
640,2,male,32.88327713141469,0,0,11.509297154250447,Q,0,"Johnson, Mr. Charles",284215,
641,1,male,48.04922034174112,0,1,1.8246494456064635,S,1,"Garcia, Mr. James",556217,
642,2,female,10.67651441233243,0,4,3.9413421015526247,Q,1,"Johnson, Miss. Emma",915014,
643,1,male,,0,0,6.215753220740412,S,1,"Davis, Mr. William",747801,
644,2,male,31.57389362655173,0,1,1.0581640695189394,S,0,"Garcia, Mr. Thomas",962303,
645,1,male,54.20715654115195,1,1,12.896966928519596,S,0,"Wilson, Mr. Frank",992215,G74
646,3,male,46.34524894115212,0,0,9.035071036811717,S,0,"Smith, Mr. Thomas",A/47830,
647,3,female,31.935231813844762,0,0,1.6364468202878497,S,0,"Smith, Mrs. Emma",443671,C57
648,3,male,,0,0,19.7875991974728,S,0,"Rodriguez, Mr. James",856686,
649,3,male,40.299716352922346,0,3,28.761776294778656,S,0,"Rodriguez, Mr. George",711473,
650,3,female,15.370353204137439,0,0,15.997642612051363,S,1,"Smith, Miss. Emma",636498,B93
651,1,male,35.66900877098707,0,1,8.257469541990202,S,1,"Davis, Mr. Robert",396280,
652,3,male,36.076582228332775,0,0,24.772411194494968,S,0,"Rodriguez, Mr. Frank",902377,
653,3,male,43.84293870498432,0,0,27.557216206519136,Q,0,"Brown, Mr. Joseph",441324,
654,3,female,67.63524054475508,0,0,17.617351263907842,S,1,"Miller, Miss. Florence",A/87413,
655,2,male,34.49382354050274,0,0,4.528837569893971,S,0,"Brown, Mr. William",A/37272,
656,1,female,21.874509240095016,1,1,16.97804295944769,S,1,"Garcia, Miss. Ethel",248388,
657,2,male,28.641959629312076,0,1,51.14050174352343,S,0,"Smith, Mr. Thomas",762600,
658,2,male,,0,1,5.953892037527547,S,0,"Brown, Mr. William",A/53175,
659,3,male,,0,0,151.03735751211897,S,0,"Williams, Mr. Henry",A/81094,
660,3,female,,1,0,6.483385834419973,S,1,"Davis, Mrs. Ruth",805255,
661,2,male,,0,0,12.665584282280172,Q,0,"Miller, Mr. James",770534,
662,3,female,31.132968208472107,0,0,5.435857516172387,S,1,"Wilson, Mrs. Elizabeth",A/37597,
663,3,female,17.486120946649194,1,0,15.925554225857853,S,0,"Davis, Miss. Helen",185687,
664,1,male,44.6944293425426,1,0,1.5058145316481375,S,1,"Johnson, Mr. Thomas",567453,
665,1,male,29.00289890885476,0,0,6.326516959931556,S,0,"Miller, Mr. Joseph",672922,
666,1,male,28.869795504059397,0,5,3.2852887893075113,C,1,"Brown, Mr. George",447509,A1
667,2,male,24.40947396881915,1,0,14.330727633260343,S,0,"Wilson, Mr. William",A/35370,
668,1,female,31.172669574025708,3,0,40.17869381860762,S,1,"Johnson, Mrs. Ruth",481688,
669,1,female,40.551375705346885,1,0,26.448711023275504,S,1,"Rodriguez, Mrs. Marie",A/10434,
670,2,male,16.860176980047395,0,0,0.707518689873966,S,0,"Jones, Mr. Robert",A/44474,C81
671,1,male,19.786369152946406,0,0,141.24325031629868,S,0,"Rodriguez, Mr. Henry",A/93824,
672,3,female,24.747835597126695,0,2,17.36290317346973,C,1,"Davis, Miss. Mary",933721,
673,1,male,10.15780707137499,1,1,4.798008957830685,C,0,"Miller, Mr. Frank",532331,B95
674,3,female,17.530389963899033,0,2,14.710381996825628,Q,1,"Smith, Miss. Florence",397625,
675,2,male,,0,4,15.050749445575082,C,0,"Brown, Mr. Frank",A/32578,
676,3,female,,1,0,5.472751681920932,S,1,"Brown, Miss. Mary",A/62879,
677,1,male,32.67585860602695,0,0,15.448316002642729,S,1,"Davis, Mr. Frank",A/70669,
678,2,male,31.71025875914562,1,0,5.87692258411191,C,0,"Rodriguez, Mr. Thomas",982169,A137
679,3,male,40.91257147035161,0,0,7.498969482527045,C,0,"Garcia, Mr. Henry",222540,
680,3,male,27.076794962408446,0,0,5.346622414220192,C,0,"Williams, Mr. Robert",382902,
681,3,male,34.466507899004455,0,0,2.183206029789335,S,0,"Jones, Mr. William",A/55891,
682,2,female,27.554895458945055,1,0,14.512404467929402,S,1,"Williams, Miss. Mary",A/93512,
683,1,female,32.7150728915948,0,0,24.590478712734775,C,1,"Jones, Miss. Helen",589838,
684,3,male,20.84137879343785,0,0,22.59797533440023,C,0,"Smith, Mr. George",495991,
685,3,male,0.17,2,0,32.58689791574006,Q,0,"Brown, Mr. Thomas",619149,
686,3,male,27.120091729391742,0,0,17.979069073179648,S,0,"Jones, Mr. Robert",704879,
687,3,male,48.91847390539916,0,0,6.428423967992978,S,0,"Smith, Mr. William",A/47886,
688,2,male,,0,0,33.36797598915605,S,0,"Johnson, Mr. Henry",A/88000,
689,3,male,,0,0,2.389248669249109,C,0,"Smith, Mr. Frank",565992,
690,1,male,,0,0,4.133788674186562,S,0,"Rodriguez, Mr. John",244608,D163
691,2,male,30.241206273460126,0,0,3.830364292835155,S,0,"Rodriguez, Mr. Charles",794199,
692,2,male,31.76241990367834,0,1,44.525732076782475,Q,0,"Davis, Mr. George",969061,G87
693,3,male,20.352873463919096,0,0,37.76362043963755,S,0,"Miller, Mr. John",641465,B141
694,2,female,24.574980015621303,0,0,21.86235667230881,C,1,"Rodriguez, Miss. Ethel",924965,
695,1,male,,0,0,44.09365251769241,S,1,"Smith, Mr. James",160611,
696,3,female,45.854382120363425,0,0,4.241261129009268,C,1,"Miller, Miss. Mary",810463,
697,2,male,27.047752140466006,0,1,18.510055849340485,S,1,"Smith, Mr. Frank",142082,
698,3,male,22.697350292080237,0,0,10.48337517724204,C,0,"Davis, Mr. James",984747,
699,1,female,29.007391423992363,0,0,33.658261031289825,Q,1,"Williams, Miss. Marie",639677,F162
700,3,female,37.41689448500761,0,0,10.609299426914975,S,1,"Williams, Miss. Florence",A/69220,
701,3,female,8.786032574130413,1,0,7.67576938389692,S,1,"Johnson, Mrs. Marie",998407,A121
702,1,male,0.17,0,0,23.314843603805407,S,1,"Garcia, Mr. Charles",870227,B117
703,2,male,21.29248410711783,2,0,34.86219487343537,S,0,"Davis, Mr. Frank",324997,
704,1,female,11.910026037201778,2,0,5.462932678610725,C,1,"Wilson, Miss. Florence",385840,
705,1,male,21.886037232937646,0,0,11.321563644519964,S,1,"Miller, Mr. Robert",A/45985,E67
706,3,male,,0,0,3.420789045868246,S,0,"Rodriguez, Mr. James",258116,D18
707,2,male,22.654522273677813,0,0,0.6079435656421326,S,0,"Wilson, Mr. Charles",556331,
708,3,male,,1,0,15.495529418291667,C,0,"Miller, Mr. William",787859,C31
709,2,female,33.57442670443248,0,0,25.29701557987056,Q,1,"Wilson, Mrs. Mary",A/45200,
710,3,male,,0,0,16.684500436900557,S,0,"Garcia, Mr. John",506782,
711,3,male,37.710900016607624,0,0,1.1741282280993508,S,0,"Miller, Mr. George",937654,G191
712,3,male,13.056336351069232,1,0,7.9963139872562055,S,0,"Johnson, Mr. William",452594,
713,3,male,43.54756502388376,1,2,0.8504264817774113,S,0,"Williams, Mr. Henry",A/73853,
714,2,male,27.93929998850356,0,0,63.03192406171643,S,0,"Wilson, Mr. Frank",253405,
715,2,male,,0,0,3.309292768515574,S,0,"Brown, Mr. George",A/30954,
716,3,male,13.993998737437824,0,0,54.95333284616678,S,0,"Johnson, Mr. Robert",633963,
717,3,female,7.247377275775101,0,0,37.90350440861221,S,1,"Davis, Mrs. Ethel",393805,
718,3,male,40.450455212350406,1,0,4.134190646687885,S,0,"Miller, Mr. William",934395,
719,1,male,34.269733365365234,0,0,3.1288266387777344,S,1,"Davis, Mr. Thomas",307537,
720,3,female,16.371278238994854,0,0,18.54952643586343,S,1,"Miller, Miss. Mary",A/72814,
721,3,female,16.82471686215428,0,2,4.422968846683229,C,0,"Davis, Miss. Florence",A/87605,
722,1,male,44.756086981806774,1,0,13.776738728938252,S,1,"Davis, Mr. James",773832,
723,1,male,,1,0,6.825099304204039,S,1,"Garcia, Mr. George",963624,
724,3,male,,0,1,1.4370751506622392,S,0,"Davis, Mr. Thomas",337439,
725,3,female,16.39130971492984,1,0,0.8381471284657209,C,1,"Rodriguez, Miss. Ruth",446655,F15
726,3,female,37.93748695851736,0,2,15.990920592348598,Q,1,"Jones, Miss. Anna",977709,G160
727,1,female,,0,0,6.209812513353594,S,1,"Garcia, Mrs. Ruth",518401,
728,3,male,,0,1,6.273235308334503,S,0,"Johnson, Mr. Joseph",916916,D193
729,1,female,21.382403970401306,0,0,28.079411105533737,S,1,"Smith, Miss. Florence",A/55610,
730,1,male,26.720899314987882,0,0,49.805764580443345,S,1,"Davis, Mr. Henry",912267,
731,1,male,,2,2,8.784126926191592,S,1,"Johnson, Mr. Frank",A/63790,
732,3,male,,0,0,8.09528304321172,S,0,"Smith, Mr. James",437990,
733,3,female,,0,0,22.201761658950726,S,1,"Rodriguez, Mrs. Marie",508449,B137
734,3,male,,0,0,2.3909178176838117,S,0,"Jones, Mr. Frank",569284,
735,2,female,25.79960118523974,0,0,15.923303508376344,S,1,"Johnson, Mrs. Margaret",404592,C171
736,3,male,,1,0,23.624000513703017,S,0,"Miller, Mr. George",514562,
737,2,male,,0,0,27.55754186664853,S,0,"Garcia, Mr. Robert",626054,
738,3,male,26.325611323597634,0,0,1.1923149541196032,S,1,"Jones, Mr. Thomas",555235,
739,2,male,62.77661590258082,1,0,4.8859985507819435,S,0,"Brown, Mr. Henry",994370,
740,2,female,,0,0,4.246453213908558,C,1,"Davis, Miss. Emma",934760,G81
741,3,male,28.730354683718474,0,0,13.7338603958709,S,0,"Brown, Mr. Frank",125301,
742,2,female,25.31952839108425,0,0,21.690914705734723,S,0,"Williams, Miss. Anna",931219,
743,3,female,29.31452249936865,0,0,73.40943641982811,Q,0,"Miller, Mrs. Florence",375001,
744,3,female,36.659667612452935,8,0,6.726409022112057,S,1,"Smith, Mrs. Anna",515660,C136
745,1,male,12.46862058567617,1,0,6.705398860768056,S,1,"Jones, Mr. Frank",A/89741,
746,3,male,44.600503725364206,0,0,48.405160147358465,S,0,"Davis, Mr. Henry",211153,D176
747,2,male,39.015338416177414,1,0,17.3899477930407,C,0,"Davis, Mr. William",579274,F108
748,3,female,39.05460015991108,0,0,55.76697305520188,Q,0,"Garcia, Miss. Margaret",500717,E137
749,3,female,35.138660343336184,0,1,17.22692563374373,C,1,"Davis, Mrs. Margaret",A/49181,
750,3,male,29.27463320771586,0,0,3.0387919681496602,S,0,"Smith, Mr. William",863292,
751,1,female,38.42005730353548,0,0,2.4602081846416253,S,1,"Smith, Mrs. Florence",348850,
752,3,male,37.28539787237929,0,0,1.89304245838782,S,0,"Wilson, Mr. Frank",A/44404,D33
753,3,male,24.043430046825666,0,1,26.96290956334793,S,0,"Garcia, Mr. Robert",380371,
754,2,male,20.96957517944339,2,2,50.71979091105725,S,1,"Brown, Mr. Joseph",195259,
755,1,female,30.425988133667815,0,0,112.08242853483038,S,1,"Jones, Miss. Mary",117215,A109
756,3,male,50.686282120932624,0,0,33.50606270709213,C,0,"Brown, Mr. Joseph",171074,
757,3,female,11.652500940845389,0,1,49.17602918288008,S,1,"Smith, Mrs. Marie",803577,
758,3,female,8.454646279465841,0,0,6.073775473832259,S,1,"Johnson, Miss. Marie",908143,
759,3,female,,0,0,3.0413485526697714,S,1,"Wilson, Miss. Ethel",A/11286,
760,3,male,29.712427825984253,0,0,33.78764485740852,C,0,"Jones, Mr. Robert",204959,
761,1,male,,1,0,20.10999394493461,C,0,"Johnson, Mr. Robert",781845,
762,2,male,32.415344770719,0,2,13.85897793818598,S,0,"Garcia, Mr. George",A/64583,B125
763,2,male,25.875168435112727,0,5,19.3917123581284,S,1,"Williams, Mr. Frank",211359,
764,3,male,49.858088140429146,0,0,17.95417321412155,S,0,"Rodriguez, Mr. Thomas",823983,F168
765,1,female,6.587344301328784,0,0,56.8593248257054,Q,1,"Johnson, Miss. Elizabeth",159263,
766,3,male,17.401041653076554,0,1,57.6265098214901,S,0,"Smith, Mr. Joseph",160664,
767,3,male,27.554433357913336,1,0,23.407685832353707,S,0,"Johnson, Mr. Robert",439112,
768,3,male,5.99535664384166,0,0,33.61469918590495,S,0,"Brown, Mr. Robert",867018,C91
769,2,male,26.538038337951004,0,2,22.57572158995309,S,0,"Brown, Mr. John",167804,D163
770,3,male,,0,0,7.004804855813454,C,0,"Jones, Mr. Robert",914520,C23
771,1,male,29.292410836143464,0,0,30.201077721780727,S,0,"Smith, Mr. Henry",541371,
772,3,female,32.22981268006157,0,0,2.2855482213115152,S,1,"Miller, Miss. Elizabeth",A/18981,D8
773,1,male,,1,1,43.14945826488632,S,0,"Williams, Mr. William",207154,
774,2,female,20.370940287447315,0,0,2.905404061241013,S,1,"Williams, Miss. Ethel",934372,A159
775,3,female,23.747250675464883,1,0,17.166570965377787,Q,1,"Garcia, Mrs. Marie",292122,
776,1,male,24.551988645412724,0,0,4.418566180402829,,1,"Jones, Mr. John",313766,
777,1,female,46.94301313005276,1,0,23.66664752782226,C,1,"Jones, Miss. Helen",791310,
778,3,male,36.80767485015174,0,1,11.69650090220751,C,0,"Smith, Mr. Thomas",833902,
779,3,female,13.439588602881553,0,0,1.7973131408778522,S,1,"Jones, Mrs. Elizabeth",398009,
780,3,male,32.45106689804807,0,0,20.182977623204923,S,0,"Williams, Mr. Robert",137869,
781,3,female,35.97510447895499,2,0,6.089068216510495,S,0,"Williams, Miss. Ethel",598185,
782,3,female,,0,3,35.07105214467867,C,1,"Rodriguez, Miss. Mary",201069,
783,2,female,,0,0,12.201889618176633,S,1,"Garcia, Miss. Ruth",428396,
784,2,female,14.788681314409839,0,2,19.57993235832989,S,1,"Garcia, Miss. Anna",623846,
785,1,male,,1,0,3.8609653928524326,S,0,"Jones, Mr. James",A/97287,G58
786,3,male,11.39390997519537,0,1,6.006254375859236,C,1,"Smith, Mr. Henry",A/63270,
787,3,male,,1,1,7.0261129989078235,S,1,"Brown, Mr. Henry",355560,
788,2,male,35.529017242248685,0,0,34.05725150488704,S,0,"Brown, Mr. Charles",A/26220,
789,3,female,,0,2,91.18154374347033,S,1,"Miller, Mrs. Marie",A/12246,
790,3,male,27.93668566900468,0,0,4.635730991995333,S,0,"Brown, Mr. Thomas",A/78358,
791,1,female,24.522134674432184,2,0,44.35465987016136,C,1,"Wilson, Miss. Margaret",982622,
792,3,male,31.124611891482367,0,0,0.901574228119479,S,0,"Brown, Mr. Joseph",225223,
793,3,female,17.307999377179677,2,0,2.906567171531582,C,1,"Williams, Miss. Ethel",A/31784,
794,3,male,58.25354210372683,0,0,3.855365646975748,S,0,"Jones, Mr. John",A/21148,
795,1,female,6.492745620347179,0,0,2.40365278169701,S,1,"Miller, Mrs. Anna",A/85093,B160
796,3,female,31.586368104540142,0,0,1.821561193935005,S,1,"Miller, Miss. Margaret",136719,
797,3,male,,0,0,19.99732859865284,S,0,"Wilson, Mr. George",A/69453,
798,3,male,29.095197823839968,1,0,9.422672589437067,S,0,"Smith, Mr. Henry",A/60604,
799,3,female,,2,0,19.20722436218443,S,0,"Miller, Mrs. Margaret",692127,
800,3,male,23.99576408065402,1,0,27.898340962394254,S,0,"Williams, Mr. Thomas",282075,
801,3,male,26.47451645532629,1,0,16.75573171717783,S,0,"Miller, Mr. James",A/97745,F121
802,1,male,48.219878645471425,0,0,26.824504355397444,S,1,"Miller, Mr. Thomas",A/52287,
803,3,male,0.17,0,0,11.207254104115892,C,0,"Williams, Mr. Robert",731540,
804,3,male,50.46807181814856,2,0,2.9317746844833708,S,0,"Smith, Mr. Charles",A/95727,
805,2,male,,0,1,43.353048208591076,S,1,"Brown, Mr. Thomas",539707,
806,3,male,25.266867390718193,1,2,6.0078409475198615,S,0,"Williams, Mr. Frank",A/22803,
807,3,male,22.990578115818735,1,0,3.964122192252044,C,0,"Rodriguez, Mr. Frank",A/23698,
808,3,female,,0,0,9.840421534659091,C,1,"Williams, Miss. Emma",A/93654,F70
809,3,male,,4,2,4.074006433012289,S,0,"Davis, Mr. Charles",A/66381,
810,1,female,35.4704173251472,0,1,7.382287438565945,C,1,"Garcia, Mrs. Margaret",737293,
811,3,male,57.34033472601594,0,0,18.40946079061649,S,0,"Brown, Mr. Frank",428624,
812,3,male,9.915563935700654,0,2,18.50442859768723,S,1,"Johnson, Mr. George",A/63233,
813,1,male,,0,0,4.1479072099541705,C,0,"Williams, Mr. Frank",543226,
814,3,male,19.732249510847474,0,0,6.785266378729033,C,0,"Jones, Mr. Frank",192529,
815,3,male,34.9624208867025,0,0,44.22099187876858,S,0,"Jones, Mr. William",539705,
816,3,male,29.26806888382053,1,0,22.102266090102432,C,0,"Rodriguez, Mr. George",A/91165,
817,3,male,20.019183273379667,2,0,146.9478919223417,S,0,"Davis, Mr. Thomas",A/89587,
818,2,male,35.83021198819503,0,0,50.20696732942395,C,0,"Wilson, Mr. James",309870,
819,1,female,,0,0,48.09372360773348,S,1,"Rodriguez, Miss. Helen",A/27229,
820,2,male,26.32734691581782,2,1,2.3037949453364956,S,0,"Miller, Mr. Thomas",719113,
821,3,male,39.076611190074544,0,1,30.466643273397477,S,0,"Davis, Mr. Charles",627433,
822,1,female,,0,0,11.430347021862167,S,1,"Garcia, Miss. Margaret",A/12263,
823,2,male,,0,1,6.28912427307993,S,1,"Williams, Mr. John",763515,
824,2,male,35.61368789032528,0,1,14.903832708602481,S,1,"Jones, Mr. George",251744,G187
825,3,female,,0,1,37.87358265706863,S,0,"Wilson, Miss. Marie",A/29014,
826,3,male,33.97858688299924,2,0,22.220113877648934,S,1,"Jones, Mr. Thomas",402468,
827,2,female,24.61718757267584,0,0,4.245380448115657,S,1,"Davis, Mrs. Florence",326710,
828,2,female,28.990079675926957,0,2,29.694168992400407,S,1,"Brown, Mrs. Elizabeth",909816,
829,3,male,11.494291724423956,0,0,5.6683323114337885,S,0,"Garcia, Mr. Charles",786860,
830,3,male,37.46321456897513,0,0,15.800154883801856,C,0,"Brown, Mr. John",447786,E196
831,1,male,41.35266287252773,0,0,8.465337789378845,C,0,"Brown, Mr. Frank",A/64800,C9
832,3,male,22.670735340336876,1,0,9.36857026270956,C,0,"Jones, Mr. Frank",A/94954,A84
833,1,male,22.419409931366978,1,0,30.55387656529995,S,1,"Wilson, Mr. Henry",828927,
834,1,female,32.72229521512868,0,0,3.496517720513681,C,1,"Brown, Mrs. Emma",659836,
835,3,male,22.885923695431664,1,0,125.74223896868054,S,1,"Wilson, Mr. Thomas",729957,
836,2,male,28.074143395238487,1,1,1.369843797404515,S,1,"Johnson, Mr. Charles",407558,
837,3,female,58.396105048331215,1,1,5.946476029165734,S,1,"Miller, Miss. Anna",A/78344,A55
838,2,female,25.54164018955605,0,0,18.99649081061266,C,1,"Miller, Mrs. Emma",A/14297,
839,3,male,23.98323787170289,0,2,24.561421977813975,S,0,"Williams, Mr. Frank",972911,
840,3,male,19.93441472110777,0,0,10.798736486701044,S,0,"Smith, Mr. Charles",A/96813,
841,1,male,39.418687600999114,0,0,11.371738021811709,S,1,"Smith, Mr. Charles",A/81548,
842,3,male,26.462861574946558,0,0,19.938650862560667,C,1,"Garcia, Mr. George",691444,
843,1,male,19.908777463500037,0,1,9.232377756103816,S,1,"Jones, Mr. Thomas",160263,
844,3,male,,1,2,64.83318001120658,S,1,"Johnson, Mr. Robert",218632,
845,1,female,48.87444206319092,1,0,33.355375276429086,S,1,"Brown, Miss. Ruth",374348,
846,2,male,20.594070079658128,1,1,34.72254616007094,S,0,"Miller, Mr. George",A/93323,
847,1,male,2.868440680951373,0,0,3.8213812153134743,S,1,"Rodriguez, Mr. John",784736,B39
848,3,male,,1,0,11.075482601224719,S,0,"Brown, Mr. Robert",A/36437,
849,3,male,19.415182439359945,0,0,8.494686594745014,C,0,"Jones, Mr. Thomas",878810,
850,3,female,40.06875838827876,0,0,3.644715641722745,S,1,"Garcia, Mrs. Ethel",651151,
851,1,female,1.4185465520343037,0,0,18.768820720509535,S,1,"Miller, Miss. Helen",543172,F46
852,3,female,41.49636273619033,0,1,6.390580380691171,S,1,"Williams, Mrs. Anna",A/67954,
853,1,male,12.043592990069062,0,0,26.748665809567026,S,0,"Smith, Mr. Frank",A/33301,
854,3,male,39.23069766693134,1,0,3.3728906101465563,S,1,"Williams, Mr. Frank",971612,F58
855,1,male,,0,0,95.85616008623093,S,1,"Johnson, Mr. Joseph",644043,C48
856,1,male,15.644848128446972,1,0,4.155367240871074,S,1,"Garcia, Mr. Frank",A/79537,
857,1,male,23.30149161902507,0,1,15.84989387378345,C,1,"Rodriguez, Mr. John",799400,
858,3,female,38.60845839739381,0,0,31.50767517387437,S,1,"Jones, Miss. Elizabeth",191544,
859,3,male,30.48252234361328,0,0,6.142497901394764,S,0,"Johnson, Mr. Frank",207001,
860,1,male,37.18178172661478,0,1,33.88465889943051,C,1,"Brown, Mr. Frank",A/19236,
861,3,male,56.6701681832168,0,0,2.787038834717878,S,0,"Rodriguez, Mr. Thomas",315196,F141
862,3,male,7.10061743604528,0,0,69.58445808437696,C,0,"Garcia, Mr. Henry",396508,
863,3,male,51.640976049560734,0,0,12.39110799205714,S,0,"Wilson, Mr. James",456554,G136
864,2,female,30.46098312532498,0,0,5.955447282734097,S,1,"Rodriguez, Mrs. Helen",682761,
865,2,female,16.417023323476204,0,0,8.507787096337129,C,1,"Williams, Miss. Elizabeth",272349,
866,3,female,,1,0,32.15934648200971,S,1,"Davis, Miss. Marie",A/25675,
867,1,male,26.352314529121532,0,1,6.0415080007289985,S,0,"Wilson, Mr. John",218384,
868,1,male,,1,1,4.956851558186675,C,0,"Wilson, Mr. George",807508,
869,3,male,,0,0,9.338597523659958,S,0,"Miller, Mr. Henry",729999,
870,3,male,50.156169023462866,2,0,2.967279277173986,S,0,"Wilson, Mr. Thomas",826262,
871,2,female,8.683540339278174,1,1,108.27266154830536,S,1,"Davis, Miss. Mary",A/64795,
872,2,male,28.830754730155235,0,0,6.173873832279797,C,0,"Rodriguez, Mr. James",A/89183,
873,3,male,11.466491778216334,0,0,33.04730908332856,Q,0,"Jones, Mr. Frank",437540,
874,2,male,34.09084635674955,1,0,15.663984564532402,S,1,"Garcia, Mr. Thomas",878520,
875,1,male,41.41642346136221,0,1,3.7380315129241755,S,1,"Johnson, Mr. James",A/89637,
876,1,female,23.109334888465256,0,0,12.095752391457637,C,1,"Wilson, Mrs. Anna",A/58566,
877,3,male,0.17,0,0,31.212021814648192,S,0,"Garcia, Mr. Joseph",473218,E126
878,3,male,31.78527405515092,1,0,9.719035623845873,S,0,"Garcia, Mr. Robert",A/94084,
879,1,male,35.11433972426913,1,1,50.99540522413477,S,0,"Wilson, Mr. Thomas",A/78099,
